website_session_id,user_id,billing_version,billing_pageview_id,billing_exposure_at,experiment_date,device_type,is_repeat_session,utm_source,utm_campaign,session_cross_exposure_flag,user_cross_group_flag,purchased,order_id,gross_revenue,refund_amount,net_revenue,refunded_order_flag
34819,31742,treatment,74605,2012-10-19 08:50:54,2012-10-19,desktop,0,bsearch,nonbrand,0,0,1,1299.0,49.99,0.0,49.99,0
34833,31755,control,74639,2012-10-19 09:38:19,2012-10-19,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34848,31769,control,74668,2012-10-19 10:34:58,2012-10-19,mobile,0,gsearch,nonbrand,0,0,1,1300.0,49.99,0.0,49.99,0
34862,31782,control,74711,2012-10-19 11:21:21,2012-10-19,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34868,31785,treatment,74725,2012-10-19 11:34:14,2012-10-19,desktop,0,gsearch,nonbrand,0,0,1,1301.0,49.99,0.0,49.99,0
34876,31793,treatment,74738,2012-10-19 12:01:18,2012-10-19,desktop,0,gsearch,nonbrand,0,0,1,1302.0,49.99,0.0,49.99,0
34889,31805,treatment,74765,2012-10-19 12:43:15,2012-10-19,desktop,0,gsearch,nonbrand,0,0,1,1303.0,49.99,0.0,49.99,0
34897,31813,control,74783,2012-10-19 13:01:22,2012-10-19,desktop,0,gsearch,brand,0,0,0,,0.0,0.0,0.0,0
34905,31820,control,74793,2012-10-19 13:17:58,2012-10-19,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34906,31821,treatment,74802,2012-10-19 13:30:10,2012-10-19,desktop,0,bsearch,nonbrand,0,0,1,1304.0,49.99,0.0,49.99,0
34928,31842,treatment,74848,2012-10-19 14:23:37,2012-10-19,desktop,0,,,0,0,1,1305.0,49.99,0.0,49.99,0
34932,31846,treatment,74869,2012-10-19 14:34:53,2012-10-19,desktop,0,gsearch,nonbrand,0,0,1,1306.0,49.99,0.0,49.99,0
34936,31849,control,74871,2012-10-19 14:37:23,2012-10-19,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34937,31850,control,74878,2012-10-19 14:46:05,2012-10-19,desktop,0,bsearch,nonbrand,0,0,1,1307.0,49.99,0.0,49.99,0
34944,23084,treatment,74902,2012-10-19 15:14:22,2012-10-19,desktop,1,,,0,0,1,1308.0,49.99,0.0,49.99,0
34953,31864,treatment,74922,2012-10-19 15:31:02,2012-10-19,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34961,31872,control,74938,2012-10-19 15:52:52,2012-10-19,desktop,0,gsearch,nonbrand,0,0,1,1309.0,49.99,0.0,49.99,0
34972,31882,control,74956,2012-10-19 16:15:28,2012-10-19,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34976,31886,treatment,74973,2012-10-19 16:28:24,2012-10-19,desktop,0,gsearch,nonbrand,0,0,1,1310.0,49.99,0.0,49.99,0
34998,31907,treatment,75025,2012-10-19 17:06:14,2012-10-19,desktop,0,gsearch,nonbrand,0,0,1,1311.0,49.99,0.0,49.99,0
35000,31908,treatment,75029,2012-10-19 17:09:24,2012-10-19,desktop,0,gsearch,nonbrand,0,0,1,1312.0,49.99,0.0,49.99,0
35015,31922,treatment,75061,2012-10-19 18:24:38,2012-10-19,desktop,0,gsearch,nonbrand,0,0,1,1313.0,49.99,0.0,49.99,0
35020,31927,control,75078,2012-10-19 18:49:04,2012-10-19,desktop,0,,,0,0,0,,0.0,0.0,0.0,0
35056,31962,control,75140,2012-10-19 22:06:07,2012-10-19,desktop,0,,,0,0,0,,0.0,0.0,0.0,0
35063,31968,treatment,75155,2012-10-19 22:44:47,2012-10-19,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35100,32003,treatment,75226,2012-10-20 06:57:47,2012-10-20,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35106,32009,control,75245,2012-10-20 09:14:54,2012-10-20,desktop,0,bsearch,nonbrand,0,0,1,1314.0,49.99,0.0,49.99,0
35112,32014,treatment,75257,2012-10-20 09:58:48,2012-10-20,desktop,0,gsearch,nonbrand,0,0,1,1315.0,49.99,0.0,49.99,0
35115,32017,control,75268,2012-10-20 10:16:50,2012-10-20,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35143,32042,control,75328,2012-10-20 14:24:56,2012-10-20,desktop,0,bsearch,nonbrand,0,0,1,1316.0,49.99,0.0,49.99,0
35180,32076,treatment,75401,2012-10-20 18:01:35,2012-10-20,mobile,0,gsearch,nonbrand,0,0,1,1317.0,49.99,0.0,49.99,0
35184,32080,control,75413,2012-10-20 19:25:38,2012-10-20,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35210,32104,control,75467,2012-10-20 22:57:57,2012-10-20,desktop,0,bsearch,brand,0,0,0,,0.0,0.0,0.0,0
35228,22110,treatment,75506,2012-10-21 01:56:02,2012-10-21,desktop,1,gsearch,brand,0,0,1,1318.0,49.99,49.99,0.0,1
35247,32138,treatment,75542,2012-10-21 07:47:27,2012-10-21,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35257,32148,treatment,75567,2012-10-21 09:38:14,2012-10-21,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35261,30469,control,75582,2012-10-21 10:33:45,2012-10-21,mobile,1,,,0,0,0,,0.0,0.0,0.0,0
35274,29394,control,75610,2012-10-21 12:15:27,2012-10-21,mobile,1,,,0,0,0,,0.0,0.0,0.0,0
35285,32174,control,75637,2012-10-21 13:39:02,2012-10-21,desktop,0,bsearch,nonbrand,0,0,1,1319.0,49.99,0.0,49.99,0
35295,32182,treatment,75657,2012-10-21 15:23:18,2012-10-21,desktop,0,gsearch,nonbrand,0,0,1,1320.0,49.99,0.0,49.99,0
35308,32192,control,75690,2012-10-21 17:42:35,2012-10-21,desktop,0,gsearch,nonbrand,0,0,1,1321.0,49.99,0.0,49.99,0
35309,32193,control,75700,2012-10-21 18:08:39,2012-10-21,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35311,32195,treatment,75706,2012-10-21 18:15:58,2012-10-21,desktop,0,gsearch,nonbrand,0,0,1,1322.0,49.99,0.0,49.99,0
35317,32201,treatment,75733,2012-10-21 19:23:07,2012-10-21,desktop,0,gsearch,nonbrand,0,0,1,1323.0,49.99,0.0,49.99,0
35327,32211,control,75762,2012-10-21 20:44:05,2012-10-21,desktop,0,gsearch,nonbrand,0,0,1,1324.0,49.99,49.99,0.0,1
35329,32212,treatment,75772,2012-10-21 20:57:11,2012-10-21,desktop,0,gsearch,nonbrand,0,0,1,1325.0,49.99,0.0,49.99,0
35330,32213,treatment,75777,2012-10-21 21:03:18,2012-10-21,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35332,32215,treatment,75784,2012-10-21 21:15:27,2012-10-21,desktop,0,gsearch,nonbrand,0,0,1,1326.0,49.99,0.0,49.99,0
35341,32222,control,75805,2012-10-21 22:15:38,2012-10-21,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35343,32224,treatment,75813,2012-10-21 22:25:36,2012-10-21,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35348,32229,control,75823,2012-10-21 22:36:02,2012-10-21,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35368,21997,control,75863,2012-10-22 00:35:45,2012-10-22,desktop,1,,,0,0,0,,0.0,0.0,0.0,0
35376,32253,treatment,75878,2012-10-22 01:55:33,2012-10-22,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35381,32257,control,75891,2012-10-22 02:38:08,2012-10-22,desktop,0,bsearch,nonbrand,0,0,1,1327.0,49.99,0.0,49.99,0
35386,32262,treatment,75903,2012-10-22 03:08:03,2012-10-22,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35396,32272,treatment,75925,2012-10-22 04:42:51,2012-10-22,desktop,0,gsearch,nonbrand,0,0,1,1328.0,49.99,0.0,49.99,0
35406,32282,treatment,75947,2012-10-22 06:07:08,2012-10-22,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35407,32283,control,75953,2012-10-22 06:26:24,2012-10-22,desktop,0,gsearch,nonbrand,0,0,1,1329.0,49.99,0.0,49.99,0
35411,32286,control,75968,2012-10-22 07:36:32,2012-10-22,desktop,0,bsearch,nonbrand,0,0,1,1330.0,49.99,0.0,49.99,0
35428,32301,control,76005,2012-10-22 08:56:35,2012-10-22,desktop,0,gsearch,nonbrand,0,0,1,1331.0,49.99,0.0,49.99,0
35442,32313,treatment,76047,2012-10-22 09:42:04,2012-10-22,desktop,0,gsearch,nonbrand,0,0,1,1332.0,49.99,0.0,49.99,0
35513,32374,control,76184,2012-10-22 13:09:21,2012-10-22,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35523,29902,control,76197,2012-10-22 13:33:14,2012-10-22,desktop,1,,,0,0,1,1333.0,49.99,0.0,49.99,0
35527,32387,treatment,76219,2012-10-22 13:52:06,2012-10-22,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35533,32392,treatment,76231,2012-10-22 14:02:29,2012-10-22,desktop,0,bsearch,nonbrand,0,0,1,1334.0,49.99,0.0,49.99,0
35538,32396,treatment,76245,2012-10-22 14:18:32,2012-10-22,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35541,32399,control,76250,2012-10-22 14:24:57,2012-10-22,desktop,0,bsearch,nonbrand,0,0,1,1335.0,49.99,0.0,49.99,0
35561,21149,control,76288,2012-10-22 15:30:54,2012-10-22,desktop,1,,,0,0,0,,0.0,0.0,0.0,0
35565,32419,treatment,76305,2012-10-22 15:45:24,2012-10-22,desktop,0,gsearch,nonbrand,0,0,1,1336.0,49.99,0.0,49.99,0
35587,32440,treatment,76351,2012-10-22 16:33:43,2012-10-22,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35596,32449,control,76368,2012-10-22 17:11:14,2012-10-22,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35603,32456,control,76385,2012-10-22 17:40:58,2012-10-22,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35640,32489,treatment,76449,2012-10-22 20:25:31,2012-10-22,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35644,32493,control,76469,2012-10-22 20:45:11,2012-10-22,desktop,0,bsearch,nonbrand,0,0,1,1337.0,49.99,0.0,49.99,0
35645,32494,control,76470,2012-10-22 20:46:20,2012-10-22,desktop,0,gsearch,nonbrand,0,0,1,1338.0,49.99,0.0,49.99,0
35663,32510,treatment,76503,2012-10-22 22:49:05,2012-10-22,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35676,24440,control,76530,2012-10-22 23:48:00,2012-10-22,desktop,1,,,0,0,0,,0.0,0.0,0.0,0
35691,32534,treatment,76559,2012-10-23 01:27:28,2012-10-23,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35706,32549,control,76581,2012-10-23 03:53:51,2012-10-23,desktop,0,gsearch,nonbrand,0,0,1,1339.0,49.99,0.0,49.99,0
35717,18179,control,76606,2012-10-23 05:25:43,2012-10-23,desktop,1,,,0,0,1,1340.0,49.99,0.0,49.99,0
35726,23318,control,76630,2012-10-23 06:14:13,2012-10-23,desktop,1,,,0,0,0,,0.0,0.0,0.0,0
35733,32572,treatment,76649,2012-10-23 07:29:52,2012-10-23,desktop,0,gsearch,nonbrand,0,0,1,1341.0,49.99,0.0,49.99,0
35735,32573,control,76660,2012-10-23 08:04:38,2012-10-23,desktop,0,gsearch,nonbrand,0,0,1,1342.0,49.99,0.0,49.99,0
35743,32581,treatment,76681,2012-10-23 08:38:38,2012-10-23,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35753,31475,treatment,76709,2012-10-23 09:24:40,2012-10-23,desktop,1,,,0,0,1,1343.0,49.99,0.0,49.99,0
35763,32600,control,76735,2012-10-23 10:06:28,2012-10-23,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35768,32605,control,76752,2012-10-23 10:18:56,2012-10-23,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35766,32603,control,76755,2012-10-23 10:19:58,2012-10-23,desktop,0,bsearch,brand,0,0,0,,0.0,0.0,0.0,0
35793,32626,treatment,76803,2012-10-23 11:44:32,2012-10-23,desktop,0,gsearch,nonbrand,0,0,1,1344.0,49.99,0.0,49.99,0
35799,32631,treatment,76824,2012-10-23 12:19:21,2012-10-23,desktop,0,bsearch,nonbrand,0,0,1,1345.0,49.99,0.0,49.99,0
35824,32652,control,76882,2012-10-23 12:59:03,2012-10-23,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35847,32670,treatment,76935,2012-10-23 14:00:33,2012-10-23,desktop,0,bsearch,nonbrand,0,0,1,1346.0,49.99,0.0,49.99,0
35856,32677,treatment,76956,2012-10-23 14:19:19,2012-10-23,desktop,0,bsearch,nonbrand,0,0,1,1347.0,49.99,0.0,49.99,0
35887,32707,treatment,77023,2012-10-23 15:53:22,2012-10-23,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35886,32706,control,77026,2012-10-23 15:56:01,2012-10-23,desktop,0,,,0,0,0,,0.0,0.0,0.0,0
35894,32714,control,77053,2012-10-23 16:31:09,2012-10-23,desktop,0,gsearch,nonbrand,0,0,1,1348.0,49.99,0.0,49.99,0
35915,32733,treatment,77088,2012-10-23 17:03:08,2012-10-23,desktop,0,gsearch,nonbrand,0,0,1,1349.0,49.99,0.0,49.99,0
35918,32736,treatment,77098,2012-10-23 17:12:11,2012-10-23,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35924,32742,treatment,77101,2012-10-23 17:17:22,2012-10-23,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35929,32747,treatment,77114,2012-10-23 17:38:27,2012-10-23,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
35938,32755,treatment,77137,2012-10-23 18:09:22,2012-10-23,desktop,0,gsearch,nonbrand,0,0,1,1350.0,49.99,0.0,49.99,0
35945,32761,treatment,77153,2012-10-23 18:30:28,2012-10-23,desktop,0,gsearch,brand,0,0,1,1351.0,49.99,49.99,0.0,1
35986,30130,treatment,77225,2012-10-23 21:14:38,2012-10-23,desktop,1,,,0,0,1,1352.0,49.99,0.0,49.99,0
35993,19973,control,77246,2012-10-23 21:44:20,2012-10-23,desktop,1,,,0,0,0,,0.0,0.0,0.0,0
35995,32804,treatment,77248,2012-10-23 21:46:48,2012-10-23,desktop,0,gsearch,nonbrand,0,0,1,1353.0,49.99,0.0,49.99,0
35998,29566,treatment,77262,2012-10-23 22:18:06,2012-10-23,desktop,1,,,0,0,1,1354.0,49.99,0.0,49.99,0
36000,32808,control,77269,2012-10-23 22:24:02,2012-10-23,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
36007,32814,treatment,77289,2012-10-23 22:45:35,2012-10-23,desktop,0,bsearch,nonbrand,0,0,1,1355.0,49.99,0.0,49.99,0
36065,32870,treatment,77399,2012-10-24 06:33:38,2012-10-24,desktop,0,gsearch,nonbrand,0,0,1,1356.0,49.99,0.0,49.99,0
36082,32887,treatment,77434,2012-10-24 08:45:10,2012-10-24,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
36088,32892,treatment,77448,2012-10-24 09:01:15,2012-10-24,desktop,0,bsearch,nonbrand,0,0,1,1357.0,49.99,0.0,49.99,0
36098,32902,control,77473,2012-10-24 09:37:23,2012-10-24,desktop,0,gsearch,nonbrand,0,0,1,1358.0,49.99,0.0,49.99,0
36101,32904,control,77485,2012-10-24 09:46:31,2012-10-24,desktop,0,gsearch,nonbrand,0,0,1,1359.0,49.99,0.0,49.99,0
36125,32927,treatment,77539,2012-10-24 10:30:25,2012-10-24,desktop,0,gsearch,nonbrand,0,0,1,1360.0,49.99,0.0,49.99,0
36134,32934,treatment,77558,2012-10-24 10:47:50,2012-10-24,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
36137,32937,treatment,77566,2012-10-24 10:52:41,2012-10-24,desktop,0,,,0,0,1,1361.0,49.99,0.0,49.99,0
36139,32939,treatment,77577,2012-10-24 11:02:12,2012-10-24,desktop,0,,,0,0,0,,0.0,0.0,0.0,0
36150,32949,treatment,77595,2012-10-24 11:22:33,2012-10-24,desktop,0,gsearch,nonbrand,0,0,1,1362.0,49.99,0.0,49.99,0
36160,26097,control,77622,2012-10-24 11:44:46,2012-10-24,desktop,1,gsearch,brand,0,0,0,,0.0,0.0,0.0,0
36165,32962,treatment,77634,2012-10-24 11:53:44,2012-10-24,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
36217,33012,treatment,77738,2012-10-24 13:43:09,2012-10-24,mobile,0,gsearch,nonbrand,0,0,1,1363.0,49.99,0.0,49.99,0
36216,33011,treatment,77739,2012-10-24 13:43:24,2012-10-24,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
36226,20291,treatment,77773,2012-10-24 14:07:34,2012-10-24,desktop,1,,,0,0,0,,0.0,0.0,0.0,0
36239,33031,treatment,77792,2012-10-24 14:31:40,2012-10-24,desktop,0,gsearch,nonbrand,0,0,1,1364.0,49.99,0.0,49.99,0
36252,33043,treatment,77818,2012-10-24 14:46:57,2012-10-24,desktop,0,gsearch,nonbrand,0,0,1,1365.0,49.99,0.0,49.99,0
36248,33039,control,77824,2012-10-24 14:51:15,2012-10-24,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
36267,33058,control,77854,2012-10-24 15:28:51,2012-10-24,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
36273,33064,control,77871,2012-10-24 15:44:40,2012-10-24,desktop,0,gsearch,nonbrand,0,0,1,1366.0,49.99,0.0,49.99,0
36281,33070,treatment,77893,2012-10-24 16:01:12,2012-10-24,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
36303,33090,treatment,77942,2012-10-24 16:51:52,2012-10-24,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
36318,33104,control,77984,2012-10-24 17:43:20,2012-10-24,desktop,0,gsearch,nonbrand,0,0,1,1367.0,49.99,0.0,49.99,0
36332,33116,treatment,78023,2012-10-24 18:20:54,2012-10-24,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
36333,33117,treatment,78024,2012-10-24 18:21:05,2012-10-24,desktop,0,,,0,0,1,1368.0,49.99,49.99,0.0,1
36356,33137,treatment,78066,2012-10-24 20:12:17,2012-10-24,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
36379,33160,treatment,78116,2012-10-24 21:26:47,2012-10-24,desktop,0,gsearch,nonbrand,0,0,1,1369.0,49.99,0.0,49.99,0
36389,33170,treatment,78142,2012-10-24 22:05:47,2012-10-24,desktop,0,bsearch,nonbrand,0,0,1,1370.0,49.99,0.0,49.99,0
36388,33169,control,78144,2012-10-24 22:07:06,2012-10-24,desktop,0,gsearch,nonbrand,0,0,1,1371.0,49.99,0.0,49.99,0
36396,33175,control,78168,2012-10-24 22:50:40,2012-10-24,desktop,0,gsearch,nonbrand,0,0,1,1372.0,49.99,0.0,49.99,0
36415,33192,treatment,78201,2012-10-25 00:15:13,2012-10-25,desktop,0,gsearch,nonbrand,0,0,1,1373.0,49.99,0.0,49.99,0
36434,33209,control,78245,2012-10-25 02:52:11,2012-10-25,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
36438,33212,treatment,78255,2012-10-25 03:23:49,2012-10-25,desktop,0,,,0,0,0,,0.0,0.0,0.0,0
36441,33215,control,78264,2012-10-25 03:38:50,2012-10-25,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
36446,21920,control,78280,2012-10-25 05:33:35,2012-10-25,mobile,1,,,0,0,0,,0.0,0.0,0.0,0
36453,33224,control,78307,2012-10-25 07:13:34,2012-10-25,desktop,0,gsearch,nonbrand,0,0,1,1375.0,49.99,0.0,49.99,0
36456,33226,control,78308,2012-10-25 07:14:03,2012-10-25,desktop,0,gsearch,nonbrand,0,0,1,1374.0,49.99,0.0,49.99,0
36460,33230,treatment,78321,2012-10-25 07:23:59,2012-10-25,desktop,0,gsearch,nonbrand,0,0,1,1376.0,49.99,0.0,49.99,0
36464,33233,treatment,78332,2012-10-25 07:46:05,2012-10-25,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
36481,33250,treatment,78366,2012-10-25 08:34:48,2012-10-25,desktop,0,gsearch,nonbrand,0,0,1,1377.0,49.99,0.0,49.99,0
36497,33263,control,78400,2012-10-25 09:20:24,2012-10-25,mobile,0,,,0,0,0,,0.0,0.0,0.0,0
36503,33267,control,78410,2012-10-25 09:39:31,2012-10-25,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
36524,33286,control,78470,2012-10-25 10:39:41,2012-10-25,desktop,0,gsearch,nonbrand,0,0,1,1378.0,49.99,0.0,49.99,0
36546,33307,treatment,78506,2012-10-25 11:40:31,2012-10-25,desktop,0,bsearch,nonbrand,0,0,1,1379.0,49.99,0.0,49.99,0
36568,33325,control,78548,2012-10-25 12:34:33,2012-10-25,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
36580,33335,treatment,78580,2012-10-25 13:07:11,2012-10-25,desktop,0,gsearch,nonbrand,0,0,1,1380.0,49.99,0.0,49.99,0
36604,33358,control,78628,2012-10-25 14:01:51,2012-10-25,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
36605,33359,control,78631,2012-10-25 14:03:07,2012-10-25,desktop,0,gsearch,nonbrand,0,0,1,1381.0,49.99,0.0,49.99,0
36609,33363,control,78641,2012-10-25 14:16:51,2012-10-25,desktop,0,gsearch,nonbrand,0,0,1,1382.0,49.99,0.0,49.99,0
36676,33425,control,78772,2012-10-25 16:50:06,2012-10-25,desktop,0,gsearch,nonbrand,0,0,1,1383.0,49.99,0.0,49.99,0
36703,15346,control,78821,2012-10-25 17:47:17,2012-10-25,desktop,1,,,0,0,0,,0.0,0.0,0.0,0
36716,33460,treatment,78861,2012-10-25 18:35:18,2012-10-25,mobile,0,gsearch,brand,0,0,0,,0.0,0.0,0.0,0
36714,33458,control,78864,2012-10-25 18:37:59,2012-10-25,mobile,0,gsearch,nonbrand,0,0,1,1384.0,49.99,0.0,49.99,0
36724,33466,treatment,78888,2012-10-25 18:59:16,2012-10-25,desktop,0,gsearch,nonbrand,0,0,1,1385.0,49.99,0.0,49.99,0
36736,33477,control,78925,2012-10-25 19:42:50,2012-10-25,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
36735,33476,control,78926,2012-10-25 19:42:53,2012-10-25,desktop,0,gsearch,nonbrand,0,0,1,1386.0,49.99,0.0,49.99,0
36755,30305,treatment,78967,2012-10-25 20:56:52,2012-10-25,desktop,1,bsearch,brand,0,0,1,1387.0,49.99,0.0,49.99,0
36761,33498,control,78983,2012-10-25 21:28:04,2012-10-25,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
36806,33535,control,79059,2012-10-26 03:59:37,2012-10-26,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
36823,33551,treatment,79105,2012-10-26 07:26:44,2012-10-26,desktop,0,,,0,0,1,1388.0,49.99,0.0,49.99,0
36843,33569,control,79146,2012-10-26 09:18:37,2012-10-26,desktop,0,gsearch,nonbrand,0,0,1,1389.0,49.99,0.0,49.99,0
36854,33579,control,79179,2012-10-26 10:13:15,2012-10-26,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
36858,33583,control,79187,2012-10-26 10:19:22,2012-10-26,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
36872,33596,treatment,79215,2012-10-26 10:59:17,2012-10-26,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
36875,33599,control,79228,2012-10-26 11:09:04,2012-10-26,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
36886,33610,control,79251,2012-10-26 11:38:18,2012-10-26,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
36887,33611,treatment,79255,2012-10-26 11:39:14,2012-10-26,mobile,0,gsearch,nonbrand,0,0,1,1390.0,49.99,0.0,49.99,0
36891,33615,control,79261,2012-10-26 11:46:39,2012-10-26,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
36899,33623,control,79290,2012-10-26 12:08:32,2012-10-26,desktop,0,,,0,0,1,1391.0,49.99,0.0,49.99,0
36908,33631,treatment,79307,2012-10-26 12:23:57,2012-10-26,desktop,0,gsearch,nonbrand,0,0,1,1392.0,49.99,0.0,49.99,0
36917,25334,treatment,79328,2012-10-26 12:36:11,2012-10-26,mobile,1,,,0,0,1,1393.0,49.99,49.99,0.0,1
36921,33642,control,79342,2012-10-26 12:50:05,2012-10-26,desktop,0,gsearch,nonbrand,0,0,1,1394.0,49.99,0.0,49.99,0
36925,33645,treatment,79363,2012-10-26 13:05:41,2012-10-26,desktop,0,bsearch,nonbrand,0,0,1,1395.0,49.99,0.0,49.99,0
36940,33657,treatment,79394,2012-10-26 13:24:23,2012-10-26,desktop,0,gsearch,nonbrand,0,0,1,1397.0,49.99,0.0,49.99,0
36934,30115,treatment,79395,2012-10-26 13:24:27,2012-10-26,mobile,1,,,0,0,1,1396.0,49.99,0.0,49.99,0
36960,33673,control,79437,2012-10-26 14:19:23,2012-10-26,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
36973,33686,treatment,79463,2012-10-26 14:52:12,2012-10-26,desktop,0,gsearch,nonbrand,0,0,1,1398.0,49.99,0.0,49.99,0
36984,33696,control,79498,2012-10-26 15:29:36,2012-10-26,desktop,0,gsearch,nonbrand,0,0,1,1399.0,49.99,0.0,49.99,0
36999,28112,control,79530,2012-10-26 16:12:32,2012-10-26,desktop,1,,,0,0,0,,0.0,0.0,0.0,0
37015,33725,control,79571,2012-10-26 16:59:24,2012-10-26,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
37017,33727,treatment,79572,2012-10-26 17:01:05,2012-10-26,desktop,0,gsearch,nonbrand,0,0,1,1400.0,49.99,0.0,49.99,0
37019,33729,control,79579,2012-10-26 17:13:03,2012-10-26,desktop,0,gsearch,nonbrand,0,0,1,1401.0,49.99,0.0,49.99,0
37025,33734,control,79602,2012-10-26 17:40:13,2012-10-26,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
37024,33733,treatment,79604,2012-10-26 17:41:03,2012-10-26,desktop,0,gsearch,brand,0,0,0,,0.0,0.0,0.0,0
37042,33749,treatment,79639,2012-10-26 19:01:54,2012-10-26,desktop,0,gsearch,nonbrand,0,0,1,1402.0,49.99,0.0,49.99,0
37041,33748,control,79643,2012-10-26 19:04:31,2012-10-26,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
37049,33755,treatment,79657,2012-10-26 19:47:47,2012-10-26,desktop,0,,,0,0,1,1403.0,49.99,0.0,49.99,0
37059,33763,treatment,79677,2012-10-26 20:27:46,2012-10-26,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
