website_session_id,user_id,billing_version,billing_pageview_id,billing_exposure_at,device_type,is_repeat_session,utm_source,utm_campaign,purchased,order_count,revenue
38524,35065,treatment,82959,"2012-11-01 12:43:00",desktop,0,gsearch,nonbrand,0,0,0.00
38528,35068,treatment,82975,"2012-11-01 12:54:02",desktop,0,gsearch,nonbrand,0,0,0.00
38536,35076,control,82992,"2012-11-01 13:07:44",desktop,0,bsearch,nonbrand,0,0,0.00
38561,35099,control,83044,"2012-11-01 14:36:28",desktop,0,gsearch,nonbrand,0,0,0.00
38562,35100,control,83047,"2012-11-01 14:37:44",desktop,0,gsearch,nonbrand,0,0,0.00
38574,35111,control,83072,"2012-11-01 15:03:28",desktop,0,bsearch,nonbrand,0,0,0.00
38576,35113,treatment,83076,"2012-11-01 15:12:22",desktop,0,gsearch,nonbrand,1,1,49.99
38596,35128,control,83112,"2012-11-01 15:58:09",desktop,0,NULL,NULL,0,0,0.00
38598,35130,treatment,83117,"2012-11-01 16:04:20",desktop,0,bsearch,nonbrand,1,1,49.99
38606,35137,treatment,83142,"2012-11-01 16:29:27",desktop,0,bsearch,nonbrand,1,1,49.99
38614,35145,control,83167,"2012-11-01 16:51:56",desktop,0,gsearch,nonbrand,0,0,0.00
38627,35156,treatment,83185,"2012-11-01 17:16:05",desktop,0,bsearch,nonbrand,1,1,49.99
38654,35177,treatment,83240,"2012-11-01 18:58:58",desktop,0,bsearch,nonbrand,1,1,49.99
38675,20666,control,83275,"2012-11-01 20:29:46",desktop,1,NULL,NULL,0,0,0.00
38676,35195,control,83283,"2012-11-01 20:43:48",desktop,0,gsearch,nonbrand,1,1,49.99
38684,35203,control,83311,"2012-11-01 21:18:49",desktop,0,bsearch,nonbrand,1,1,49.99
38685,35204,treatment,83316,"2012-11-01 21:24:21",desktop,0,gsearch,nonbrand,1,1,49.99
38696,35214,control,83347,"2012-11-01 22:26:38",desktop,0,gsearch,nonbrand,1,1,49.99
38698,24433,control,83359,"2012-11-01 22:35:17",desktop,1,NULL,NULL,0,0,0.00
38711,35227,control,83390,"2012-11-01 23:52:49",desktop,0,bsearch,nonbrand,1,1,49.99
38716,21656,treatment,83404,"2012-11-02 00:07:08",desktop,1,bsearch,brand,0,0,0.00
38723,35235,control,83424,"2012-11-02 00:39:51",desktop,0,NULL,NULL,1,1,49.99
38730,35242,treatment,83440,"2012-11-02 01:46:11",desktop,0,bsearch,nonbrand,1,1,49.99
38739,35251,treatment,83459,"2012-11-02 03:54:30",desktop,0,gsearch,nonbrand,1,1,49.99
38757,35268,treatment,83494,"2012-11-02 06:38:14",desktop,0,gsearch,nonbrand,1,1,49.99
38758,35269,control,83503,"2012-11-02 06:54:58",desktop,0,gsearch,nonbrand,0,0,0.00
38770,29373,control,83526,"2012-11-02 08:52:00",desktop,1,NULL,NULL,1,1,49.99
38771,16985,control,83533,"2012-11-02 09:01:16",desktop,1,NULL,NULL,0,0,0.00
38786,35293,control,83563,"2012-11-02 10:07:58",desktop,0,bsearch,nonbrand,1,1,49.99
38798,35305,control,83584,"2012-11-02 10:56:09",mobile,0,gsearch,nonbrand,0,0,0.00
38804,35311,control,83604,"2012-11-02 11:28:16",desktop,0,gsearch,nonbrand,1,1,49.99
38813,35319,control,83617,"2012-11-02 11:42:48",desktop,0,bsearch,nonbrand,0,0,0.00
38854,35355,control,83695,"2012-11-02 13:41:59",desktop,0,gsearch,nonbrand,1,1,49.99
38883,35378,control,83759,"2012-11-02 15:14:11",desktop,0,gsearch,nonbrand,0,0,0.00
38889,35384,treatment,83768,"2012-11-02 15:21:10",desktop,0,gsearch,nonbrand,1,1,49.99
38888,35383,treatment,83772,"2012-11-02 15:23:24",desktop,0,gsearch,nonbrand,0,0,0.00
38931,35417,control,83848,"2012-11-02 17:11:49",desktop,0,gsearch,nonbrand,0,0,0.00
38948,35430,control,83891,"2012-11-02 18:33:12",desktop,0,gsearch,nonbrand,0,0,0.00
38957,35438,treatment,83908,"2012-11-02 19:13:37",desktop,0,gsearch,nonbrand,1,1,49.99
38963,35444,treatment,83937,"2012-11-02 19:37:09",desktop,0,gsearch,nonbrand,1,1,49.99
38986,35462,treatment,83979,"2012-11-02 20:26:04",desktop,0,gsearch,nonbrand,0,0,0.00
38987,35463,treatment,83982,"2012-11-02 20:31:09",desktop,0,NULL,NULL,1,1,49.99
38995,35469,control,84003,"2012-11-02 21:09:58",desktop,0,gsearch,nonbrand,1,1,49.99
38997,35471,treatment,84009,"2012-11-02 21:20:34",desktop,0,NULL,NULL,1,1,49.99
39008,35482,treatment,84032,"2012-11-02 23:13:39",desktop,0,gsearch,nonbrand,1,1,49.99
39041,35513,treatment,84092,"2012-11-03 06:08:01",desktop,0,gsearch,nonbrand,0,0,0.00
39052,35522,treatment,84123,"2012-11-03 08:22:07",desktop,0,gsearch,nonbrand,1,1,49.99
39082,35550,control,84185,"2012-11-03 11:41:26",desktop,0,gsearch,nonbrand,1,1,49.99
39100,35567,control,84234,"2012-11-03 13:24:56",mobile,0,gsearch,nonbrand,0,0,0.00
39115,35581,treatment,84274,"2012-11-03 14:59:02",desktop,0,bsearch,nonbrand,1,1,49.99
39121,35586,control,84287,"2012-11-03 15:29:15",desktop,0,bsearch,nonbrand,0,0,0.00
39169,35628,control,84374,"2012-11-03 21:03:24",desktop,0,NULL,NULL,0,0,0.00
39175,35633,control,84390,"2012-11-03 22:30:04",mobile,0,bsearch,nonbrand,0,0,0.00
39180,24159,control,84407,"2012-11-03 23:28:08",desktop,1,NULL,NULL,1,1,49.99
39185,35642,treatment,84418,"2012-11-04 00:22:46",mobile,0,gsearch,nonbrand,1,1,49.99
39191,35647,treatment,84431,"2012-11-04 02:08:53",desktop,0,gsearch,nonbrand,1,1,49.99
39193,35649,control,84439,"2012-11-04 02:44:47",desktop,0,gsearch,nonbrand,0,0,0.00
39195,35651,treatment,84445,"2012-11-04 03:03:26",mobile,0,gsearch,nonbrand,1,1,49.99
39210,35663,control,84484,"2012-11-04 08:03:42",desktop,0,gsearch,nonbrand,0,0,0.00
39211,35664,control,84487,"2012-11-04 08:06:25",desktop,0,gsearch,nonbrand,1,1,49.99
39227,35679,control,84524,"2012-11-04 10:05:30",desktop,0,bsearch,nonbrand,0,0,0.00
39258,35707,control,84580,"2012-11-04 14:16:48",desktop,0,gsearch,nonbrand,1,1,49.99
39263,35712,treatment,84600,"2012-11-04 14:56:23",desktop,0,gsearch,nonbrand,1,1,49.99
39264,35713,control,84604,"2012-11-04 15:01:43",desktop,0,gsearch,nonbrand,1,1,49.99
39266,35715,treatment,84613,"2012-11-04 15:17:06",desktop,0,gsearch,nonbrand,1,1,49.99
39278,35725,treatment,84641,"2012-11-04 16:25:09",desktop,0,gsearch,nonbrand,1,1,49.99
39308,35751,control,84703,"2012-11-04 20:53:48",desktop,0,gsearch,nonbrand,0,0,0.00
39309,35752,control,84706,"2012-11-04 20:56:38",mobile,0,gsearch,nonbrand,1,1,49.99
39329,35771,treatment,84748,"2012-11-04 22:58:54",desktop,0,gsearch,nonbrand,0,0,0.00
39338,35779,control,84779,"2012-11-05 00:09:46",desktop,0,gsearch,nonbrand,0,0,0.00
39341,35782,treatment,84786,"2012-11-05 00:19:50",desktop,0,gsearch,nonbrand,1,1,49.99
39345,35786,control,84799,"2012-11-05 00:30:23",desktop,0,gsearch,brand,0,0,0.00
39360,35801,control,84835,"2012-11-05 02:17:25",desktop,0,gsearch,nonbrand,1,1,49.99
39381,35821,control,84887,"2012-11-05 05:16:01",mobile,0,gsearch,nonbrand,0,0,0.00
39415,35852,control,84958,"2012-11-05 09:26:11",desktop,0,gsearch,nonbrand,0,0,0.00
39426,35862,control,84989,"2012-11-05 10:07:30",desktop,0,gsearch,nonbrand,1,1,49.99
39438,35873,treatment,85014,"2012-11-05 10:30:30",desktop,0,gsearch,nonbrand,0,0,0.00
39475,35906,treatment,85086,"2012-11-05 11:50:57",desktop,0,gsearch,nonbrand,1,1,49.99
39485,35915,control,85111,"2012-11-05 12:32:20",desktop,0,gsearch,nonbrand,0,0,0.00
39515,31830,treatment,85174,"2012-11-05 13:56:24",desktop,1,bsearch,brand,0,0,0.00
39536,35959,treatment,85210,"2012-11-05 14:46:23",desktop,0,gsearch,nonbrand,1,1,49.99
39540,35963,control,85227,"2012-11-05 15:05:09",desktop,0,bsearch,nonbrand,0,0,0.00
39570,35986,control,85283,"2012-11-05 16:17:45",desktop,0,bsearch,nonbrand,1,1,49.99
39573,35989,control,85296,"2012-11-05 16:25:49",desktop,0,bsearch,nonbrand,1,1,49.99
39575,35990,treatment,85305,"2012-11-05 16:35:41",desktop,0,gsearch,nonbrand,0,0,0.00
39613,36025,control,85376,"2012-11-05 18:31:34",desktop,0,gsearch,nonbrand,1,1,49.99
39614,36026,treatment,85378,"2012-11-05 18:33:42",desktop,0,bsearch,nonbrand,1,1,49.99
39618,36030,control,85384,"2012-11-05 18:39:01",desktop,0,gsearch,nonbrand,1,1,49.99
39622,36034,control,85395,"2012-11-05 19:00:45",desktop,0,gsearch,nonbrand,0,0,0.00
39631,36042,control,85419,"2012-11-05 19:28:48",desktop,0,gsearch,nonbrand,0,0,0.00
39636,36046,control,85434,"2012-11-05 19:54:25",desktop,0,gsearch,nonbrand,1,1,49.99
39638,36048,treatment,85444,"2012-11-05 20:04:11",desktop,0,gsearch,nonbrand,0,0,0.00
39659,33555,treatment,85488,"2012-11-05 21:56:49",desktop,1,NULL,NULL,0,0,0.00
39661,36069,control,85493,"2012-11-05 22:00:38",desktop,0,gsearch,nonbrand,0,0,0.00
39704,19836,treatment,85575,"2012-11-06 03:09:11",desktop,1,gsearch,brand,1,1,49.99
39711,36113,control,85596,"2012-11-06 04:44:40",desktop,0,gsearch,nonbrand,0,0,0.00
39722,36122,control,85617,"2012-11-06 06:25:38",desktop,0,bsearch,nonbrand,1,1,49.99
39725,36125,treatment,85628,"2012-11-06 06:51:31",desktop,0,gsearch,nonbrand,1,1,49.99
39727,36127,control,85632,"2012-11-06 06:55:17",desktop,0,gsearch,nonbrand,0,0,0.00
39746,36145,treatment,85676,"2012-11-06 08:36:49",desktop,0,NULL,NULL,1,1,49.99
39754,36152,control,85701,"2012-11-06 09:21:03",desktop,0,gsearch,nonbrand,0,0,0.00
39762,36158,treatment,85730,"2012-11-06 09:46:11",desktop,0,bsearch,nonbrand,1,1,49.99
39774,36170,treatment,85745,"2012-11-06 10:00:07",desktop,0,gsearch,nonbrand,1,1,49.99
39775,36171,control,85749,"2012-11-06 10:02:53",desktop,0,gsearch,nonbrand,0,0,0.00
39783,36178,treatment,85774,"2012-11-06 10:29:51",desktop,0,gsearch,nonbrand,1,1,49.99
39803,36196,control,85821,"2012-11-06 11:21:23",desktop,0,gsearch,nonbrand,0,0,0.00
39825,36216,control,85864,"2012-11-06 12:28:39",desktop,0,gsearch,nonbrand,1,1,49.99
39852,30592,treatment,85911,"2012-11-06 13:02:04",desktop,1,gsearch,brand,0,0,0.00
39874,36257,control,85945,"2012-11-06 14:00:10",desktop,0,gsearch,nonbrand,1,1,49.99
39880,36262,control,85972,"2012-11-06 14:14:21",desktop,0,gsearch,nonbrand,0,0,0.00
39886,36268,treatment,85989,"2012-11-06 14:25:11",desktop,0,bsearch,nonbrand,1,1,49.99
39896,36278,control,86009,"2012-11-06 14:46:41",desktop,0,gsearch,nonbrand,1,1,49.99
39901,34437,control,86029,"2012-11-06 14:58:44",desktop,1,gsearch,brand,1,1,49.99
39902,36283,control,86034,"2012-11-06 15:00:33",desktop,0,gsearch,nonbrand,0,0,0.00
39909,22180,treatment,86046,"2012-11-06 15:17:20",desktop,1,NULL,NULL,1,1,49.99
39913,36292,treatment,86050,"2012-11-06 15:21:20",desktop,0,gsearch,nonbrand,1,1,49.99
39924,36303,control,86082,"2012-11-06 16:08:43",mobile,0,gsearch,nonbrand,0,0,0.00
39925,36304,control,86087,"2012-11-06 16:11:51",desktop,0,gsearch,nonbrand,0,0,0.00
39944,36322,treatment,86134,"2012-11-06 16:48:57",desktop,0,bsearch,nonbrand,1,1,49.99
39947,36325,treatment,86152,"2012-11-06 17:01:48",desktop,0,gsearch,nonbrand,1,1,49.99
39962,36337,control,86175,"2012-11-06 17:26:06",desktop,0,gsearch,nonbrand,1,1,49.99
39973,36348,treatment,86201,"2012-11-06 17:57:02",desktop,0,gsearch,nonbrand,1,1,49.99
39977,36352,treatment,86224,"2012-11-06 18:12:04",mobile,0,gsearch,nonbrand,1,1,49.99
39987,36358,control,86243,"2012-11-06 18:42:37",desktop,0,gsearch,nonbrand,0,0,0.00
40019,36387,treatment,86285,"2012-11-06 20:28:31",desktop,0,bsearch,nonbrand,1,1,49.99
40045,28258,treatment,86342,"2012-11-06 22:08:33",desktop,1,bsearch,brand,1,1,49.99
40067,30102,treatment,86376,"2012-11-06 23:47:49",desktop,1,NULL,NULL,0,0,0.00
40072,36435,treatment,86392,"2012-11-07 00:44:41",mobile,0,gsearch,nonbrand,0,0,0.00
40086,36448,treatment,86424,"2012-11-07 02:33:19",mobile,0,gsearch,nonbrand,1,1,49.99
40088,36450,treatment,86437,"2012-11-07 02:56:02",desktop,0,gsearch,nonbrand,0,0,0.00
40100,36462,treatment,86461,"2012-11-07 05:08:23",desktop,0,bsearch,nonbrand,1,1,49.99
40103,36464,control,86471,"2012-11-07 05:51:19",desktop,0,bsearch,nonbrand,1,1,49.99
40113,36474,treatment,86491,"2012-11-07 07:55:04",desktop,0,gsearch,nonbrand,1,1,49.99
40120,36481,treatment,86511,"2012-11-07 08:39:53",desktop,0,gsearch,nonbrand,1,1,49.99
40129,21524,treatment,86540,"2012-11-07 09:09:20",desktop,1,bsearch,brand,0,0,0.00
40131,36489,treatment,86550,"2012-11-07 09:19:02",mobile,0,gsearch,nonbrand,0,0,0.00
40142,36498,treatment,86569,"2012-11-07 09:43:59",desktop,0,bsearch,nonbrand,1,1,49.99
40159,36513,control,86606,"2012-11-07 10:36:33",desktop,0,gsearch,nonbrand,1,1,49.99
40171,36525,treatment,86625,"2012-11-07 10:54:02",desktop,0,gsearch,nonbrand,1,1,49.99
40224,36575,treatment,86738,"2012-11-07 12:32:16",desktop,0,gsearch,brand,0,0,0.00
40262,36608,control,86814,"2012-11-07 13:52:49",mobile,0,gsearch,nonbrand,0,0,0.00
40280,36625,control,86849,"2012-11-07 14:31:16",desktop,0,gsearch,nonbrand,1,1,49.99
40309,36650,control,86912,"2012-11-07 15:25:13",desktop,0,gsearch,nonbrand,0,0,0.00
40308,29750,control,86917,"2012-11-07 15:29:18",desktop,1,NULL,NULL,1,1,49.99
40321,36661,control,86939,"2012-11-07 15:50:14",desktop,0,bsearch,nonbrand,1,1,49.99
40328,22621,treatment,86952,"2012-11-07 16:07:57",mobile,1,gsearch,brand,1,1,49.99
40337,36676,treatment,86978,"2012-11-07 16:34:02",desktop,0,gsearch,nonbrand,1,1,49.99
40357,36695,treatment,87013,"2012-11-07 17:22:09",desktop,0,gsearch,nonbrand,1,1,49.99
40366,36704,control,87038,"2012-11-07 17:45:01",desktop,0,gsearch,nonbrand,0,0,0.00
40381,36717,treatment,87063,"2012-11-07 18:26:17",desktop,0,gsearch,nonbrand,1,1,49.99
40382,36718,treatment,87066,"2012-11-07 18:29:55",desktop,0,gsearch,nonbrand,1,1,49.99
40400,36733,control,87106,"2012-11-07 19:50:30",desktop,0,gsearch,nonbrand,0,0,0.00
40404,34375,treatment,87119,"2012-11-07 20:11:58",desktop,1,NULL,NULL,0,0,0.00
40407,23974,control,87128,"2012-11-07 20:27:11",mobile,1,gsearch,brand,1,1,49.99
40435,36766,treatment,87186,"2012-11-07 22:23:28",desktop,0,bsearch,nonbrand,1,1,49.99
40437,36768,control,87199,"2012-11-07 22:54:05",desktop,0,gsearch,nonbrand,0,0,0.00
40438,36769,control,87202,"2012-11-07 22:58:28",desktop,0,bsearch,nonbrand,1,1,49.99
40444,36775,control,87218,"2012-11-07 23:29:00",desktop,0,bsearch,nonbrand,0,0,0.00
40448,36778,control,87229,"2012-11-07 23:58:25",desktop,0,bsearch,nonbrand,1,1,49.99
40452,36782,treatment,87239,"2012-11-08 00:22:39",desktop,0,gsearch,nonbrand,0,0,0.00
40460,36790,treatment,87255,"2012-11-08 01:45:18",desktop,0,gsearch,nonbrand,1,1,49.99
40473,36802,treatment,87296,"2012-11-08 04:45:38",desktop,0,NULL,NULL,1,1,49.99
40485,36811,treatment,87320,"2012-11-08 06:41:13",desktop,0,gsearch,nonbrand,0,0,0.00
40493,36818,control,87337,"2012-11-08 07:11:20",desktop,0,bsearch,nonbrand,0,0,0.00
40501,36824,control,87360,"2012-11-08 08:04:16",desktop,0,gsearch,nonbrand,0,0,0.00
40541,36860,treatment,87419,"2012-11-08 10:38:39",desktop,0,gsearch,nonbrand,1,1,49.99
40554,36873,treatment,87453,"2012-11-08 11:31:39",mobile,0,gsearch,nonbrand,0,0,0.00
40558,36877,control,87460,"2012-11-08 11:38:09",desktop,0,gsearch,nonbrand,1,1,49.99
40582,36899,control,87517,"2012-11-08 12:37:36",desktop,0,gsearch,nonbrand,0,0,0.00
40599,36916,control,87556,"2012-11-08 13:19:28",desktop,0,gsearch,nonbrand,1,1,49.99
40606,36923,control,87572,"2012-11-08 13:31:28",mobile,0,gsearch,nonbrand,0,0,0.00
40682,36991,treatment,87717,"2012-11-08 16:45:03",mobile,0,gsearch,nonbrand,1,1,49.99
40683,36992,treatment,87726,"2012-11-08 16:51:50",desktop,0,gsearch,nonbrand,0,0,0.00
40704,37010,control,87771,"2012-11-08 17:56:39",desktop,0,gsearch,nonbrand,0,0,0.00
40708,37013,control,87779,"2012-11-08 18:10:26",desktop,0,gsearch,nonbrand,0,0,0.00
40711,37016,control,87791,"2012-11-08 18:26:29",desktop,0,bsearch,nonbrand,1,1,49.99
40726,37031,control,87826,"2012-11-08 20:17:00",desktop,0,gsearch,nonbrand,0,0,0.00
40745,37049,treatment,87861,"2012-11-08 21:57:12",desktop,0,bsearch,nonbrand,0,0,0.00
40748,37052,control,87876,"2012-11-08 22:30:10",desktop,0,bsearch,nonbrand,0,0,0.00
40764,37066,treatment,87907,"2012-11-08 23:14:20",desktop,0,gsearch,nonbrand,0,0,0.00
40770,37072,control,87918,"2012-11-08 23:51:39",desktop,0,gsearch,nonbrand,1,1,49.99
40793,37094,control,87974,"2012-11-09 03:02:28",desktop,0,gsearch,nonbrand,0,0,0.00
40800,37100,control,87984,"2012-11-09 03:53:12",desktop,0,gsearch,nonbrand,0,0,0.00
40804,37104,control,87999,"2012-11-09 04:31:44",desktop,0,bsearch,nonbrand,1,1,49.99
40812,37111,treatment,88009,"2012-11-09 05:06:24",desktop,0,bsearch,nonbrand,1,1,49.99
40818,37116,treatment,88025,"2012-11-09 06:09:08",desktop,0,gsearch,nonbrand,0,0,0.00
40829,37127,control,88049,"2012-11-09 06:51:55",desktop,0,bsearch,nonbrand,1,1,49.99
40839,37137,control,88068,"2012-11-09 08:00:20",desktop,0,NULL,NULL,1,1,49.99
40840,37138,treatment,88075,"2012-11-09 08:05:08",desktop,0,bsearch,nonbrand,1,1,49.99
40843,37141,treatment,88087,"2012-11-09 08:14:15",desktop,0,NULL,NULL,1,1,49.99
40850,37147,treatment,88110,"2012-11-09 08:55:54",desktop,0,gsearch,nonbrand,1,1,49.99
40851,37148,control,88114,"2012-11-09 08:59:16",desktop,0,bsearch,nonbrand,0,0,0.00
40860,37157,treatment,88146,"2012-11-09 09:22:49",desktop,0,bsearch,nonbrand,1,1,49.99
40866,37162,treatment,88158,"2012-11-09 09:39:30",desktop,0,NULL,NULL,1,1,49.99
40900,37193,treatment,88223,"2012-11-09 11:20:19",desktop,0,gsearch,nonbrand,1,1,49.99
40903,37196,treatment,88239,"2012-11-09 11:36:46",desktop,0,gsearch,nonbrand,1,1,49.99
40911,28334,control,88249,"2012-11-09 11:47:05",mobile,1,gsearch,brand,0,0,0.00
40917,37209,treatment,88276,"2012-11-09 12:04:08",desktop,0,bsearch,nonbrand,0,0,0.00
40922,37214,treatment,88286,"2012-11-09 12:13:27",desktop,0,bsearch,nonbrand,1,1,49.99
40937,37225,control,88314,"2012-11-09 13:01:41",desktop,0,bsearch,nonbrand,1,1,49.99
40945,37232,control,88335,"2012-11-09 13:23:35",desktop,0,gsearch,nonbrand,0,0,0.00
40950,30995,control,88348,"2012-11-09 13:43:01",desktop,1,NULL,NULL,0,0,0.00
40953,37239,treatment,88357,"2012-11-09 13:54:07",desktop,0,bsearch,nonbrand,1,1,49.99
40957,37243,treatment,88369,"2012-11-09 14:04:57",mobile,0,NULL,NULL,1,1,49.99
40961,37247,treatment,88383,"2012-11-09 14:19:57",desktop,0,gsearch,nonbrand,0,0,0.00
41010,37291,control,88488,"2012-11-09 16:35:44",desktop,0,gsearch,nonbrand,0,0,0.00
41014,37295,treatment,88496,"2012-11-09 16:47:06",desktop,0,gsearch,nonbrand,1,1,49.99
41024,37305,control,88519,"2012-11-09 17:15:26",desktop,0,gsearch,nonbrand,0,0,0.00
41058,37335,control,88577,"2012-11-09 19:16:57",desktop,0,gsearch,nonbrand,0,0,0.00
41089,37362,treatment,88643,"2012-11-09 22:11:29",desktop,0,gsearch,brand,0,0,0.00
